Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.05    0.00       6/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [4]
-----------------------------------------------
                0.00    0.13       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::resize(unsigned long) [6]
[7]      1.2    0.00    0.13       3         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [7]
                0.00    0.11       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [8]
                0.03    0.00       3/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [4]
                0.00    0.00       9/12          std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_get_Tp_allocator() [92]
                0.00    0.00       3/3           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_allocate(unsigned long) [113]
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >* std::__uninitialized_move_if_noexcept_a<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [129]
                0.00    0.00       3/3           std::vector<double, std::allocator<double> >* std::__uninitialized_default_n_a<std::vector<double, std::allocator<double> >*, unsigned long, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, unsigned long, std::allocator<std::vector<double, std::allocator<double> > >&) [128]
                0.00    0.00       3/6           void std::_Destroy<std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*, std::allocator<std::vector<double, std::allocator<double> > >&) [103]
                0.00    0.00       3/6           std::_Vector_base<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_deallocate(std::vector<double, std::allocator<double> >*, unsigned long) [98]
-----------------------------------------------
                0.00    0.11       3/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_default_append(unsigned long) [7]
[8]      0.9    0.00    0.11       3         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_check_len(unsigned long, char const*) const [8]
                0.11    0.00      12/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [4]
                0.00    0.00       6/6           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::max_size() const [96]
                0.00    0.00       3/1436        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [83]
-----------------------------------------------
                0.00    0.07       1/1           main [1]
[9]      0.6    0.00    0.07       1         operator*(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [9]
                0.00    0.06       1/3           id(unsigned int) [5]
                0.01    0.00       1/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [4]
-----------------------------------------------
                0.00    0.02    1599/1599        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [17]
[10]     0.2    0.00    0.02    1599         double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [10]
                0.00    0.02    1504/1504        double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [13]
-----------------------------------------------
                0.02    0.00    1584/1584        double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [12]
[11]     0.2    0.02    0.00    1584         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [11]
-----------------------------------------------
                0.00    0.02    1539/1539        double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [14]
[12]     0.2    0.00    0.02    1539         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [12]
                0.02    0.00    1584/1584        __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [11]
                0.00    0.00    1523/10448       std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [29]
-----------------------------------------------
                0.00    0.02    1504/1504        double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [10]
[13]     0.2    0.00    0.02    1504         double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [13]
                0.00    0.02    1498/1498        double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [14]
-----------------------------------------------
                0.00    0.02    1498/1498        double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [13]
[14]     0.2    0.00    0.02    1498         double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [14]
                0.00    0.02    1539/1539        double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [12]
-----------------------------------------------
                0.00    0.02    1455/1455        std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [16]
[15]     0.2    0.00    0.02    1455         std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [15]
                0.00    0.02    1385/1385        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [17]
                0.00    0.00    2903/2903        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [73]
                0.00    0.00    2900/4326        std::vector<double, std::allocator<double> >::begin() [46]
                0.00    0.00    1437/1437        std::vector<double, std::allocator<double> >::cbegin() const [82]
                0.00    0.00    1392/1392        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [85]
-----------------------------------------------
                0.00    0.02    1412/1412        main [1]
[16]     0.2    0.00    0.02    1412         std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [16]
                0.00    0.02    1455/1455        std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [15]
                0.00    0.00    2879/10651       std::vector<double, std::allocator<double> >::size() const [28]
                0.00    0.00    1471/1471        std::vector<double, std::allocator<double> >::end() [80]
                0.00    0.00    1384/1384        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator<double*>(__gnu_cxx::__normal_iterator<double*, __gnu_cxx::__enable_if<std::__are_same<double*, double*>::__value, std::vector<double, std::allocator<double> > >::__type> const&) [86]
-----------------------------------------------
                0.00    0.02    1385/1385        std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [15]
[17]     0.2    0.00    0.02    1385         std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [17]
                0.00    0.02    1599/1599        double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&) [10]
                0.00    0.00    6407/9407        std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [30]
                0.00    0.00    3078/7609        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [32]
                0.00    0.00    2986/2986        double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [67]
                0.00    0.00    1479/1479        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [79]
                0.00    0.00    1470/1470        std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [81]
                0.00    0.00    1465/4465        void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [43]
                0.00    0.00    1455/4455        std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [44]
                0.00    0.00    1426/4326        std::vector<double, std::allocator<double> >::begin() [46]
                0.00    0.00    1408/1408        std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [84]
-----------------------------------------------
                0.00    0.02       1/1           main [1]
[18]     0.2    0.00    0.02       1         bool std::operator==<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > const&) [18]
                0.02    0.00       2/24          std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::size() const [4]
                0.00    0.00       2/2           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::begin() const [132]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::end() const [133]
                0.00    0.00       1/1           bool std::equal<__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > > >(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, __gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> > const*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >) [136]
-----------------------------------------------
                0.00    0.00  140597/140597      main [1]
[25]     0.0    0.00    0.00  140597         std::vector<double, std::allocator<double> >::operator[](unsigned long) [25]
-----------------------------------------------
                0.00    0.00  138425/138425      main [1]
[26]     0.0    0.00    0.00  138425         std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator[](unsigned long) [26]
-----------------------------------------------
                0.00    0.00   10691/10691       std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [29]
[27]     0.0    0.00    0.00   10691         std::_Iter_base<double*, false>::_S_base(double*) [27]
-----------------------------------------------
                0.00    0.00    2000/10651       bool std::operator==<double, std::allocator<double> >(std::vector<double, std::allocator<double> > const&, std::vector<double, std::allocator<double> > const&) [91]
                0.00    0.00    2879/10651       std::vector<double, std::allocator<double> >::resize(unsigned long, double const&) [16]
                0.00    0.00    5772/10651       std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [84]
[28]     0.0    0.00    0.00   10651         std::vector<double, std::allocator<double> >::size() const [28]
-----------------------------------------------
                0.00    0.00    1523/10448       double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [12]
                0.00    0.00    8925/10448       double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [74]
[29]     0.0    0.00    0.00   10448         std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [29]
                0.00    0.00   10691/10691       std::_Iter_base<double*, false>::_S_base(double*) [27]
-----------------------------------------------
                0.00    0.00    3000/9407        std::vector<double, std::allocator<double> >::~vector() [60]
                0.00    0.00    6407/9407        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [17]
[30]     0.0    0.00    0.00    9407         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [30]
-----------------------------------------------
                0.00    0.00    1467/8695        std::vector<double, std::allocator<double> >::end() [80]
                0.00    0.00    2887/8695        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [73]
                0.00    0.00    4341/8695        std::vector<double, std::allocator<double> >::begin() [46]
[31]     0.0    0.00    0.00    8695         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [31]
-----------------------------------------------
                0.00    0.00    1475/7609        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator<double*>(__gnu_cxx::__normal_iterator<double*, __gnu_cxx::__enable_if<std::__are_same<double*, double*>::__value, std::vector<double, std::allocator<double> > >::__type> const&) [86]
                0.00    0.00    3056/7609        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [79]
                0.00    0.00    3078/7609        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [17]
[32]     0.0    0.00    0.00    7609         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [32]
-----------------------------------------------
                0.00    0.00    6123/6123        std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [34]
[33]     0.0    0.00    0.00    6123         std::move_iterator<double*>::base() const [33]
-----------------------------------------------
                0.00    0.00    6115/6115        std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [39]
[34]     0.0    0.00    0.00    6115         std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [34]
                0.00    0.00    6123/6123        std::move_iterator<double*>::base() const [33]
-----------------------------------------------
                0.00    0.00    6031/6031        std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [37]
[35]     0.0    0.00    0.00    6031         std::move_iterator<double*>::move_iterator(double*) [35]
-----------------------------------------------
                0.00    0.00    3000/6000        void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [97]
                0.00    0.00    3000/6000        std::vector<double, std::allocator<double> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<double, std::allocator<double> >*, unsigned long>(std::vector<double, std::allocator<double> >*, unsigned long) [121]
[36]     0.0    0.00    0.00    6000         std::vector<double, std::allocator<double> >* std::__addressof<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >&) [36]
-----------------------------------------------
                0.00    0.00    5965/5965        double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [67]
[37]     0.0    0.00    0.00    5965         std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double*, std::move_iterator<double*> >(double*) [37]
                0.00    0.00    6031/6031        std::move_iterator<double*>::move_iterator(double*) [35]
-----------------------------------------------
                0.00    0.00    2942/5942        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [85]
                0.00    0.00    3000/5942        std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [53]
[38]     0.0    0.00    0.00    5942         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [38]
-----------------------------------------------
                0.00    0.00    5872/5872        double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [70]
[39]     0.0    0.00    0.00    5872         std::_Miter_base<std::move_iterator<double*> >::iterator_type std::__miter_base<std::move_iterator<double*> >(std::move_iterator<double*>) [39]
                0.00    0.00    6115/6115        std::_Iter_base<std::move_iterator<double*>, true>::_S_base(std::move_iterator<double*>) [34]
-----------------------------------------------
                0.00    0.00    1509/4551        __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [77]
                0.00    0.00    3042/4551        std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [47]
[40]     0.0    0.00    0.00    4551         __gnu_cxx::new_allocator<double>::max_size() const [40]
-----------------------------------------------
                0.00    0.00    4522/4522        void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [43]
[41]     0.0    0.00    0.00    4522         void std::_Destroy<double*>(double*, double*) [41]
                0.00    0.00    4471/4471        void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [42]
-----------------------------------------------
                0.00    0.00    4471/4471        void std::_Destroy<double*>(double*, double*) [41]
[42]     0.0    0.00    0.00    4471         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [42]
-----------------------------------------------
                0.00    0.00    1465/4465        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [17]
                0.00    0.00    3000/4465        std::vector<double, std::allocator<double> >::~vector() [60]
[43]     0.0    0.00    0.00    4465         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [43]
                0.00    0.00    4522/4522        void std::_Destroy<double*>(double*, double*) [41]
-----------------------------------------------
                0.00    0.00    1455/4455        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [17]
                0.00    0.00    3000/4455        std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [57]
[44]     0.0    0.00    0.00    4455         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [44]
                0.00    0.00    3000/3000        std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [58]
-----------------------------------------------
                0.00    0.00    1000/4446        std::vector<double, std::allocator<double> >::end() const [87]
                0.00    0.00    1446/4446        std::vector<double, std::allocator<double> >::cbegin() const [82]
                0.00    0.00    2000/4446        std::vector<double, std::allocator<double> >::begin() const [76]
[45]     0.0    0.00    0.00    4446         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [45]
-----------------------------------------------
                0.00    0.00    1426/4326        std::vector<double, std::allocator<double> >::_M_fill_insert(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [17]
                0.00    0.00    2900/4326        std::vector<double, std::allocator<double> >::insert(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, unsigned long, double const&) [15]
[46]     0.0    0.00    0.00    4326         std::vector<double, std::allocator<double> >::begin() [46]
                0.00    0.00    4341/8695        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [31]
-----------------------------------------------
                0.00    0.00    3001/3001        std::vector<double, std::allocator<double> >::max_size() const [75]
[47]     0.0    0.00    0.00    3001         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [47]
                0.00    0.00    3042/4551        __gnu_cxx::new_allocator<double>::max_size() const [40]
-----------------------------------------------
                0.00    0.00    3000/3000        std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [58]
[48]     0.0    0.00    0.00    3000         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [48]
-----------------------------------------------
                0.00    0.00    3000/3000        std::allocator<double>::allocator() [51]
[49]     0.0    0.00    0.00    3000         __gnu_cxx::new_allocator<double>::new_allocator() [49]
-----------------------------------------------
                0.00    0.00    3000/3000        std::allocator<double>::~allocator() [52]
[50]     0.0    0.00    0.00    3000         __gnu_cxx::new_allocator<double>::~new_allocator() [50]
-----------------------------------------------
                0.00    0.00    3000/3000        std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [54]
[51]     0.0    0.00    0.00    3000         std::allocator<double>::allocator() [51]
                0.00    0.00    3000/3000        __gnu_cxx::new_allocator<double>::new_allocator() [49]
-----------------------------------------------
                0.00    0.00    3000/3000        std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [55]
[52]     0.0    0.00    0.00    3000         std::allocator<double>::~allocator() [52]
                0.00    0.00    3000/3000        __gnu_cxx::new_allocator<double>::~new_allocator() [50]
-----------------------------------------------
                0.00    0.00    3000/3000        std::_Niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [62]
[53]     0.0    0.00    0.00    3000         std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [53]
                0.00    0.00    3000/5942        __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [38]
-----------------------------------------------
                0.00    0.00    3000/3000        std::_Vector_base<double, std::allocator<double> >::_Vector_base() [56]
[54]     0.0    0.00    0.00    3000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [54]
                0.00    0.00    3000/3000        std::allocator<double>::allocator() [51]
-----------------------------------------------
                0.00    0.00    3000/3000        std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [57]
[55]     0.0    0.00    0.00    3000         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [55]
                0.00    0.00    3000/3000        std::allocator<double>::~allocator() [52]
-----------------------------------------------
                0.00    0.00    3000/3000        std::vector<double, std::allocator<double> >::vector() [59]
[56]     0.0    0.00    0.00    3000         std::_Vector_base<double, std::allocator<double> >::_Vector_base() [56]
                0.00    0.00    3000/3000        std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [54]
-----------------------------------------------
                0.00    0.00    3000/3000        std::vector<double, std::allocator<double> >::~vector() [60]
[57]     0.0    0.00    0.00    3000         std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [57]
                0.00    0.00    3000/4455        std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [44]
                0.00    0.00    3000/3000        std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [55]
-----------------------------------------------
                0.00    0.00    3000/3000        std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [44]
[58]     0.0    0.00    0.00    3000         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [58]
                0.00    0.00    3000/3000        __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [48]
-----------------------------------------------
                0.00    0.00    3000/3000        void std::_Construct<std::vector<double, std::allocator<double> >>(std::vector<double, std::allocator<double> >*) [61]
[59]     0.0    0.00    0.00    3000         std::vector<double, std::allocator<double> >::vector() [59]
                0.00    0.00    3000/3000        std::_Vector_base<double, std::allocator<double> >::_Vector_base() [56]
-----------------------------------------------
                0.00    0.00    3000/3000        void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [63]
[60]     0.0    0.00    0.00    3000         std::vector<double, std::allocator<double> >::~vector() [60]
                0.00    0.00    3000/9407        std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [30]
                0.00    0.00    3000/4465        void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [43]
                0.00    0.00    3000/3000        std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [57]
-----------------------------------------------
                0.00    0.00    3000/3000        std::vector<double, std::allocator<double> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<double, std::allocator<double> >*, unsigned long>(std::vector<double, std::allocator<double> >*, unsigned long) [121]
[61]     0.0    0.00    0.00    3000         void std::_Construct<std::vector<double, std::allocator<double> >>(std::vector<double, std::allocator<double> >*) [61]
                0.00    0.00    3000/3000        operator new(unsigned long, void*) [64]
                0.00    0.00    3000/3000        std::vector<double, std::allocator<double> >::vector() [59]
-----------------------------------------------
                0.00    0.00    3000/3000        bool std::equal<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [90]
[62]     0.0    0.00    0.00    3000         std::_Niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [62]
                0.00    0.00    3000/3000        std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [53]
-----------------------------------------------
                0.00    0.00    3000/3000        void std::_Destroy_aux<false>::__destroy<std::vector<double, std::allocator<double> >*>(std::vector<double, std::allocator<double> >*, std::vector<double, std::allocator<double> >*) [97]
[63]     0.0    0.00    0.00    3000         void std::_Destroy<std::vector<double, std::allocator<double> > >(std::vector<double, std::allocator<double> >*) [63]
                0.00    0.00    3000/3000        std::vector<double, std::allocator<double> >::~vector() [60]
-----------------------------------------------
                0.00    0.00    3000/3000        void std::_Construct<std::vector<double, std::allocator<double> >>(std::vector<double, std::allocator<double> >*) [61]
[64]     0.0    0.00    0.00    3000         operator new(unsigned long, void*) [64]
-----------------------------------------------
                0.00    0.00    2996/2996        double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [74]
[65]     0.0    0.00    0.00    2996         double* std::__copy_move_a<true, double*, double*>(double*, double*, double*) [65]
                0.00    0.00    2905/2905        double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [72]
-----------------------------------------------
                0.00    0.00    2994/2994        std::vector<double, std::allocator<double> >::max_size() const [75]
[66]     0.0    0.00    0.00    2994         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [66]
-----------------------------------------------
